Date,housing market,Value,Good time to buy,Uncertain - depends,Bad time to buy,Relative,Value_3mon,Value_10yr,spread,USREC
1962-01,109.98177387624358,5.8,,,,,2.7195454545454543,4.083181818181818,1.3636363636363635,0.0
1962-02,109.38090496522184,5.5,,,,,2.7327777777777778,4.039444444444444,1.3066666666666666,0.0
1962-03,109.38090496522184,5.6,,,,,2.723181818181818,3.930454545454545,1.2072727272727273,0.0
1962-04,109.01871653818469,5.6,,,,,2.7295000000000003,3.843,1.1134999999999997,0.0
1962-05,109.60546958736761,5.5,,,,,2.685,3.8736363636363635,1.1886363636363635,0.0
1962-06,109.72282019720417,5.5,,,,,2.728095238095238,3.909047619047619,1.180952380952381,0.0
1962-07,109.36069867840152,5.4,,,,,2.921904761904762,4.014285714285714,1.0923809523809522,0.0
1962-08,109.36069867840152,5.7,,,,,2.8230434782608693,3.9756521739130433,1.152608695652174,0.0
1962-09,108.88438097166124,5.6,,,,,2.7757894736842106,3.978947368421052,1.2031578947368422,0.0
1962-10,108.65122383895961,5.4,,,,,2.7413636363636367,3.9254545454545453,1.1840909090909089,0.0
1962-11,108.7678024053104,5.7,,,,,2.8305263157894736,3.9157894736842107,1.085263157894737,0.0
1962-12,108.7678024053104,5.5,,,,,2.866,3.8645000000000005,0.9985000000000002,0.0
1963-01,108.88438097166124,5.7,,,,,2.908181818181818,3.833636363636364,0.9254545454545454,0.0
1963-02,108.88438097166124,5.9,,,,,2.921111111111111,3.921111111111111,1.0,0.0
1963-03,109.1083647089779,5.7,,,,,2.892857142857143,3.9285714285714284,1.0357142857142858,0.0
1963-04,109.57315007515031,5.7,,,,,2.8976190476190475,3.970952380952381,1.0733333333333335,0.0
1963-05,109.3407573920641,5.9,,,,,2.925,3.93,1.005,0.0
1963-06,108.98343465548874,5.6,,,,,2.9885,3.993,1.0045,0.0
1963-07,108.8593184785695,5.6,,,,,3.1763636363636363,4.0204545454545455,0.8440909090909089,0.0
1963-08,108.8593184785695,5.4,,,,,3.3222727272727273,4.002272727272727,0.6799999999999999,0.0
1963-09,108.8593184785695,5.5,,,,,3.3765,4.0775,0.701,0.0
1963-10,108.50587913285989,5.5,,,,,3.4495652173913043,4.106086956521739,0.6565217391304349,0.0
1963-11,109.19626648683355,5.7,,,,,3.5194117647058825,4.121764705882353,0.6023529411764708,0.0
1963-12,109.30164923827613,5.5,,,,,3.5190476190476194,4.128571428571429,0.6095238095238097,0.0
1964-01,109.30164923827613,5.6,,,,,3.5231818181818184,4.166818181818182,0.6436363636363637,0.0
1964-02,109.64572578362221,5.4,,,,,3.5305555555555554,4.145555555555556,0.615,0.0
1964-03,109.64572578362221,5.4,,,,,3.5438095238095237,4.2195238095238095,0.6757142857142858,0.0
1964-04,109.30164923827613,5.3,,,,,3.4713636363636367,4.232272727272727,0.760909090909091,0.0
1964-05,108.842880511148,5.1,,,,,3.475,4.2,0.7250000000000001,0.0
1964-06,108.83474106598929,5.2,,,,,3.475454545454546,4.170000000000001,0.6945454545454545,0.0
1964-07,108.71269935304815,4.9,,,,,3.4604545454545454,4.1859090909090915,0.7254545454545457,0.0
1964-08,109.40635210099973,5.0,,,,,3.496666666666667,4.1938095238095245,0.6971428571428573,0.0
1964-09,109.39642702193521,5.1,,,,,3.531904761904762,4.203809523809523,0.671904761904762,0.0
1964-10,109.6243362448976,5.1,,,,,3.5719047619047624,4.188095238095238,0.6161904761904764,0.0
1964-11,109.61374430985607,4.8,,,,,3.643333333333333,4.152777777777778,0.5094444444444446,0.0
1964-12,109.61374430985607,5.0,,,,,3.8350000000000004,4.179545454545455,0.3445454545454547,0.0
1965-01,110.29528054390701,4.9,,,,,3.807,4.189500000000001,0.3825000000000002,0.0
1965-02,110.29528054390701,5.1,,,,,3.9305555555555554,4.211111111111111,0.2805555555555555,0.0
1965-03,109.60322005491065,4.7,,,,,3.9295652173913043,4.210434782608695,0.2808695652173914,0.0
1965-04,109.02843346766161,4.8,,,,,3.9266666666666663,4.203809523809523,0.27714285714285725,0.0
1965-05,108.91556759450668,4.6,,,,,3.8899999999999997,4.2115,0.3215,0.0
1965-06,108.22622855909839,4.6,,,,,3.8045454545454547,4.213181818181819,0.40863636363636396,0.0
1965-07,108.4505316234696,4.4,,,,,3.8352380952380956,4.204761904761905,0.3695238095238096,0.0
1965-08,108.4505316234696,4.4,,,,,3.842727272727273,4.252272727272727,0.40954545454545443,0.0
1965-09,108.4505316234696,4.3,,,,,3.923809523809524,4.29047619047619,0.36666666666666664,0.0
1965-10,108.77920283293464,4.2,,,,,4.026,4.3495,0.32350000000000007,0.0
1965-11,109.33819154225084,4.1,,,,,4.087894736842105,4.448947368421052,0.36105263157894746,0.0
1965-12,109.32869928114924,4.0,,,,,4.382727272727273,4.615454545454546,0.23272727272727264,0.0
1966-01,109.66303781106103,4.0,,,,,4.586666666666666,4.612380952380953,0.025714285714285842,0.0
1966-02,108.75614454867534,3.8,,,,,4.651578947368421,4.832105263157895,0.18052631578947367,0.0
1966-03,108.41734036005018,3.8,,,,,4.5865217391304345,4.8734782608695655,0.28695652173913044,0.0
1966-04,107.85574656268346,3.8,,,,,4.618,4.75,0.13200000000000003,0.0
1966-05,108.07518856993205,3.9,,,,,4.637142857142857,4.7785714285714285,0.14142857142857115,0.0
1966-06,107.96038789021407,3.8,,,,,4.499545454545454,4.8145454545454545,0.315,0.0
1966-07,107.73724787876921,3.8,,,,,4.7975,5.018,0.22050000000000008,0.0
1966-08,106.75316791464233,3.8,,,,,4.96,5.224347826086956,0.2643478260869566,0.0
1966-09,106.75316791464233,3.7,,,,,5.367619047619048,5.182380952380952,-0.18523809523809523,0.0
1966-10,106.53509253729679,3.7,,,,,5.346500000000001,5.0115,-0.33500000000000013,0.0
1966-11,106.53509253729679,3.6,,,,,5.319473684210527,5.155263157894737,-0.16421052631578947,0.0
1966-12,106.96597258800375,3.8,,,,,4.964761904761905,4.842857142857143,-0.12190476190476197,0.0
1967-01,106.96597258800375,3.9,,,,,4.720000000000001,4.579047619047619,-0.1409523809523809,0.0
1967-02,106.96597258800375,3.8,,,,,4.561111111111111,4.626666666666667,0.06555555555555559,0.0
1967-03,105.89007815835971,3.8,,,,,4.259090909090909,4.541818181818182,0.28272727272727266,0.0
1967-04,105.99844510254165,3.8,,,,,3.8375,4.593500000000001,0.756,0.0
1967-05,106.3196525119433,3.8,,,,,3.603181818181818,4.847727272727273,1.2445454545454544,0.0
1967-06,106.21322643335279,3.9,,,,,3.535909090909091,5.0227272727272725,1.4868181818181818,0.0
1967-07,105.89522276139664,3.8,,,,,4.2055,5.159000000000001,0.9535,0.0
1967-08,106.21386181292645,3.8,,,,,4.265652173913043,5.275652173913044,1.0099999999999998,0.0
1967-09,105.8977491289594,3.8,,,,,4.4245,5.3020000000000005,0.8775000000000001,0.0
1967-10,106.0041639288218,4.0,,,,,4.557619047619047,5.480952380952381,0.9233333333333332,0.0
1967-11,106.00509732699672,3.9,,,,,4.727,5.7535,1.0265,0.0
1967-12,106.21511008076146,3.8,,,,,4.968999999999999,5.699,0.73,0.0
1968-01,105.48821827920084,3.7,,,,,4.995909090909091,5.528636363636363,0.5327272727272727,0.0
1968-02,105.69790015807227,3.8,,,,,4.978947368421053,5.563684210526316,0.5847368421052631,0.0
1968-03,105.1830964598234,3.7,,,,,5.1657142857142855,5.74,0.5742857142857144,0.0
1968-04,104.87733164453321,3.5,,,,,5.377000000000001,5.6385,0.26149999999999995,0.0
1968-05,104.26516647306518,3.5,,,,,5.655909090909091,5.869545454545454,0.21363636363636365,0.0
1968-06,104.48127235323534,3.7,,,,,5.5235,5.718,0.1944999999999999,0.0
1968-07,104.28871359098929,3.7,,,,,5.3131818181818184,5.495454545454546,0.18227272727272725,0.0
1968-08,104.29451627362056,3.5,,,,,5.086818181818182,5.420454545454546,0.3336363636363635,0.0
1968-09,103.99738089962165,3.4,,,,,5.194,5.46,0.26600000000000007,0.0
1968-10,104.11093451830521,3.4,,,,,5.351304347826087,5.5826086956521745,0.231304347826087,0.0
1968-11,105.01818783900993,3.4,,,,,5.451666666666666,5.696111111111112,0.24444444444444452,0.0
1968-12,105.62083789449392,3.4,,,,,5.956190476190476,6.031904761904762,0.07571428571428558,0.0
1969-01,105.82190132977128,3.4,,,,,6.140000000000001,6.041818181818181,-0.09818181818181823,0.0
1969-02,105.72568797277044,3.4,,,,,6.121052631578947,6.1889473684210525,0.06789473684210522,0.0
1969-03,105.73062396617078,3.4,,,,,6.0165,6.296,0.27949999999999986,0.0
